sampler_label,aggregate_report_count,average,aggregate_report_median,aggregate_report_90%_line,aggregate_report_min,aggregate_report_max,aggregate_report_error%,aggregate_report_rate,aggregate_report_bandwidth
/,500,118,21,227,2,931,0.0,9.20878149403271,44.55107765765434
/security/login.do,500,153,129,342,2,1287,0.0,9.191345429143919,33.911038116509495
/j_spring_security_check,500,246,221,456,3,1570,0.0,9.151140232072917,37.82888340074673
/application/hacker/list.do,500,119,24,231,2,477,0.0,9.119261704572397,35.132311938025495
/application/hacker/create.do,1000,114,82,229,2,759,0.0,18.154421509358606,69.94061802189424
/application/display.do,500,128,190,235,1,672,0.0,9.09090909090909,35.02308238636363
/application/hacker/update.do,1000,114,90,227,1,719,0.0,18.20598248584485,70.1561490136909
TOTAL,4500,136,118,244,1,1570,0.0,75.51602617888906,300.203244304833
